created_at,tweet,likes,retweet_count,user_id,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,tweet_lang,tweet_new,tweet_token,ds
2020-10-16 21:14:25,"F***in awesome! The voice of someone who appreciates and truly cherishes the rights and freedoms we have in America. God bless. Don't take for granted.
#Trump\Pence2020  Let's do this! https://t.co/tmSAgOBOXP",0,0,593249249,219,"Dover, NJ",40.883988,-74.56210250000002,,United States,North America,New Jersey,NJ,en,f   in awesome  the voice of someone who appreciates and truly cherishes the rights and freedoms we have in america  god bless  don t take for granted  trump pence2020  let s do this  ,"['f', 'awesom', 'voic', 'someon', 'appreci', 'truli', 'cherish', 'right', 'freedom', 'america', 'god', 'bless', 'take', 'grant', 'trump', 'pence2020', 'let', '']",trump
2020-10-15 04:52:17,Will any state have results on election night? I doubt it. And #DonaldTrump knows this and will scream about #ElectionFraud if the results are not known by November 4th. https://t.co/O0sxZ4TwW3,0,0,40303524,549,Fort Lauderdale,26.1223084,-80.14337859999998,Fort Lauderdale,United States,North America,Florida,FL,en,will any state have results on election night  i doubt it  and donaldtrump knows this and will scream about electionfraud if the results are not known by november 4th  ,"['state', 'result', 'elect', 'night', 'doubt', 'donaldtrump', 'know', 'scream', 'electionfraud', 'result', 'known', 'novemb', '4th', '']",trump
2020-10-19 05:30:47,"@realDonaldTrump you sound like a #Karen and I imagine with the right breeze you would look like her as well. Thanks a bunch Coyote Ugly for fibbing about #COVID19 because we are missing 220,000 dead Americans another 1,000 zipped up in single serving baggies! #Trump #TrumpVirus https://t.co/pY7TeSmqoy",0,0,-2147483648,152,United States,39.7837304,-100.4458825,,United States,North America,,,en, you sound like a karen and i imagine with the right breeze you would look like her as well  thanks a bunch coyote ugly for fibbing about covid19 because we are missing 220 000 dead americans another 1 000 zipped up in single serving baggies  trump trumpvirus ,"['', 'sound', 'like', 'karen', 'imagin', 'right', 'breez', 'would', 'look', 'like', 'well', 'thank', 'bunch', 'coyot', 'ugli', 'fib', 'covid19', 'miss', '220', '000', 'dead', 'american', 'anoth', '1', '000', 'zip', 'singl', 'serv', 'baggi', 'trump', 'trumpviru', '']",trump
2020-10-18 01:20:03,"NOV. 3rd 2020
TRUMP PENCE OUT 🇺🇸😷👍

#Trump #MitchMcConnell #WilliamBarr #NancyPelosi #JoeBiden 
#ChuckSchumer #AdamSchiff #BlameTrump #DNC2020 #trumpout

Go 2: https://t.co/XtiOln7bUF to register
( Update your address )

WATCH VIDEO 👇
https://t.co/PNxwpEzmWa
 
  "" LOSER "" https://t.co/E30NgYUVRS",1,1,20442886,1061,Texas,31.8160381,-99.5120986,,United States,North America,Texas,TX,en,nov  3rd 2020 trump pence out       trump mitchmcconnell williambarr nancypelosi joebiden  chuckschumer adamschiff blametrump dnc2020 trumpout  go 2   to register   update your address    watch video          loser   ,"['nov', '3rd', '2020', 'trump', 'penc', 'trump', 'mitchmcconnel', 'williambarr', 'nancypelosi', 'joebiden', 'chuckschum', 'adamschiff', 'blametrump', 'dnc2020', 'trumpout', 'go', '2', 'regist', 'updat', 'address', 'watch', 'video', 'loser', '']",trump
2020-10-19 04:01:50,"🔥Perfection🔥

Wonder why Trump feels the constant need to threaten the heartland with never returning when he visits?

It's time we let him know that he's not welcome anyway

This is one #Trump promise that I can get behind!
#BidenHarris2020

#DemVoice1 
#CAResist 
#EveryVoice https://t.co/9mT9vj6q7y",158,110,-2147483648,7688,United States,39.7837304,-100.4458825,,United States,North America,,,en, perfection   wonder why trump feels the constant need to threaten the heartland with never returning when he visits   it s time we let him know that he s not welcome anyway  this is one trump promise that i can get behind  bidenharris2020  demvoice1  caresist  everyvoice ,"['', 'perfect', 'wonder', 'trump', 'feel', 'constant', 'need', 'threaten', 'heartland', 'never', 'return', 'visit', 'time', 'let', 'know', 'welcom', 'anyway', 'one', 'trump', 'promis', 'get', 'behind', 'bidenharris2020', 'demvoice1', 'caresist', 'everyvoic', '']",trump
2020-10-16 21:11:40,So excited!  #MAGA #ocala #trump https://t.co/tOQ02oXEAM,1,0,195731270,107,"omaha, ne",41.2587459,-95.9383758,Omaha,United States,North America,Nebraska,NE,en,so excited   maga ocala trump ,"['excit', 'maga', 'ocala', 'trump', '']",trump
2020-10-18 15:05:55,@CarlosD55941404 #Corruption #60Minutes #Australia #TrumpCorruption #Trump https://t.co/AnSDMk6Jrf,0,0,-2147483648,777,United States,39.7837304,-100.4458825,,United States,North America,,,en, corruption 60minutes australia trumpcorruption trump ,"['', 'corrupt', '60minut', 'australia', 'trumpcorrupt', 'trump', '']",trump
2020-10-17 19:12:11,Criminals tend to abscond the country to avoid prison! #VoteHimOut2020 #VoteHimOut #TrumpIsALoser #TrumpLied200KDied #TrumpIsARacist #Trump #TrumpIsACoward https://t.co/EOnIWq03BV,0,0,-2147483648,391,Planet Earth ,34.2331373,-102.4107493,,United States,North America,Texas,TX,en,criminals tend to abscond the country to avoid prison  votehimout2020 votehimout trumpisaloser trumplied200kdied trumpisaracist trump trumpisacoward ,"['crimin', 'tend', 'abscond', 'countri', 'avoid', 'prison', 'votehimout2020', 'votehimout', 'trumpisalos', 'trumplied200kdi', 'trumpisaracist', 'trump', 'trumpisacoward', '']",trump
2020-10-19 23:20:39,It will never burn down our faith! #Jesus #Christian #MAGA2020 #Trump #Conservative https://t.co/XDrNYOUpR2,0,0,-2147483648,176,"Atlanta, GA",33.749098700000005,-84.39018490000002,Atlanta,United States,North America,Georgia,GA,en,it will never burn down our faith  jesus christian maga2020 trump conservative ,"['never', 'burn', 'faith', 'jesu', 'christian', 'maga2020', 'trump', 'conserv', '']",trump
2020-10-18 16:10:45,“We deliver for you! And we always will!” #USPSforBiden Anti-Trump? PLEASE VOTE! #MakeAmericaUnitedAgain #vetsforscience #FTrumpS #OperationMAGA #antitrump #dumptrump #biden2020 #trump #voteblue #negligenthomicide #blm #murdererinchief #bidenharris #shitler #FuckTrumpsShit https://t.co/is9nyjS8lM,1,1,-2147483648,88,"Berkeley, CA",37.8708393,-122.2728639,Berkeley,United States,North America,California,CA,en, we deliver for you  and we always will   uspsforbiden anti trump  please vote  makeamericaunitedagain vetsforscience ftrumps operationmaga antitrump dumptrump biden2020 trump voteblue negligenthomicide blm murdererinchief bidenharris shitler fucktrumpsshit ,"['', 'deliv', 'alway', 'uspsforbiden', 'anti', 'trump', 'plea', 'vote', 'makeamericaunitedagain', 'vetsforsci', 'ftrump', 'operationmaga', 'antitrump', 'dumptrump', 'biden2020', 'trump', 'voteblu', 'negligenthomicid', 'blm', 'murdererinchief', 'bidenharri', 'shitler', 'fucktrumpsshit', '']",trump
2020-10-18 17:31:32,Trump Is on His Way to Victory — Because of the Trump Miracle Economy https://t.co/TLcbxHfgWI #economy #electionvictory #trump,0,1,56449803,34008,"Berea,ky",41.3661614,-81.8543026,,United States,North America,Ohio,OH,en,trump is on his way to victory   because of the trump miracle economy  economy electionvictory trump,"['trump', 'way', 'victori', 'trump', 'miracl', 'economi', 'economi', 'electionvictori', 'trump']",trump
2020-10-16 01:27:30,I'm tweeting #BidenTownHall as much as I can. Help me make it trend. Why? Because I love @JoeBiden and also because I know it will drive #Trump crazy. #BidenHarrisLandslide2020 #BidenHarrisToSaveAmerica,0,0,479545119,98,New York City,40.7127281,-74.0060152,New York,United States,North America,New York,NY,en,i m tweeting bidentownhall as much as i can  help me make it trend  why  because i love  and also because i know it will drive trump crazy  bidenharrislandslide2020 bidenharristosaveamerica,"['tweet', 'bidentownhal', 'much', 'help', 'make', 'trend', 'love', 'also', 'know', 'drive', 'trump', 'crazi', 'bidenharrislandslide2020', 'bidenharristosaveamerica']",trump
2020-10-18 11:45:51,"#DonaldTrump &amp; his simple-minded brainwashed cult are a shameful dangerous disgrace. Did he create this or just embolden these people to try to act like him...they thinks it’s cute/funny. It’s indescribable really. I think he’s got #JimJones &amp; Scientology beat.
#StopTrumpsTerror https://t.co/thyqVJti7E",0,0,111503313,2536,"Texas/Los Angeles, CA",26.5781179,-98.13973,,United States,North America,Texas,TX,en,donaldtrump  amp  his simple minded brainwashed cult are a shameful dangerous disgrace  did he create this or just embolden these people to try to act like him   they thinks it s cute funny  it s indescribable really  i think he s got jimjones  amp  scientology beat  stoptrumpsterror ,"['donaldtrump', 'amp', 'simpl', 'mind', 'brainwash', 'cult', 'shame', 'danger', 'disgrac', 'creat', 'embolden', 'peopl', 'tri', 'act', 'like', 'think', 'cute', 'funni', 'indescrib', 'realli', 'think', 'got', 'jimjon', 'amp', 'scientolog', 'beat', 'stoptrumpsterror', '']",trump
2020-10-17 17:07:20,Don't forget to #vote because #Trump is insane af and needs to go back to doing #TheApprentice.,0,0,1281753344,608,"Florida, USA",27.7567667,-81.4639835,,United States,North America,Florida,FL,en,don t forget to vote because trump is insane af and needs to go back to doing theapprentice ,"['forget', 'vote', 'trump', 'insan', 'af', 'need', 'go', 'back', 'theapprentic', '']",trump
2020-10-16 00:44:06,How much was the  #LadyinthePinkShirt paid by the #Trump people...,0,0,752282431,929,"East Brunswick, NJ",40.4692662,-74.385166,,United States,North America,New Jersey,NJ,en,how much was the  ladyinthepinkshirt paid by the trump people   ,"['much', 'ladyinthepinkshirt', 'paid', 'trump', 'peopl', '']",trump
2020-10-15 08:15:40,"#RedTsunami
Damn right 
I support @realdonaldtrump
 💯 PERCENT 

#45 #trump #truth #bold 
#focus #whatmatters #be

#life #walkaway #blackconservative #maga #blexit #MAGA🇺🇸👏🏻🇺🇸👏🏻🇺🇸 #votered #voterepublican #jexodus #buildthewall #conservativewoman #conservativeman https://t.co/DOjIoj5bwe",0,0,-2147483648,157,"New Haven, CT",41.3082138,-72.92505179999998,New Haven,United States,North America,Connecticut,CT,en,redtsunami damn right  i support     percent   45 trump truth bold  focus whatmatters be  life walkaway blackconservative maga blexit maga           votered voterepublican jexodus buildthewall conservativewoman conservativeman ,"['redtsunami', 'damn', 'right', 'support', 'percent', '45', 'trump', 'truth', 'bold', 'focu', 'whatmatt', 'life', 'walkaway', 'blackconserv', 'maga', 'blexit', 'maga', 'voter', 'voterepublican', 'jexodu', 'buildthewal', 'conservativewoman', 'conservativeman', '']",trump
2020-10-17 14:57:32,"A+
I avoided #Covid19 so far and 
I'm #richbroke
Cops didn't shoot me
I'm about to vote against #trump https://t.co/8RK91WrXfF",0,0,49090828,868,"Athens, Louisiana",32.6504281,-93.025717,,United States,North America,Louisiana,LA,en,a  i avoided covid19 so far and  i m richbroke cops didn t shoot me i m about to vote against trump ,"['avoid', 'covid19', 'far', 'richbrok', 'cop', 'shoot', 'vote', 'trump', '']",trump
2020-10-16 10:30:14,#Trump embarrassed himself yet again last night.  @cspanwj #NBCTownHall,0,0,65747107,1435,Michigan ,43.6211955,-84.6824346,,United States,North America,Michigan,MI,en,trump embarrassed himself yet again last night    nbctownhall,"['trump', 'embarrass', 'yet', 'last', 'night', 'nbctownhal']",trump
2020-10-16 22:39:07,"🦁🇺🇸🦅🎆🎇🎉🎊🥳😍🚂~ETA~7:00 PM~#President #Trump Delivers Remarks at a #Make #America #Great #Again~#Macon, #GA
#PeacefulProtest #VoteRED #MAGA
#LiveStream~@RSBNetwork 🇺🇸🎙️
🔴#LIVE: Pres. Trump Holds Make America Great Again Rally in Macon, GA 10/16/20
https://t.co/OY7rwD5ef3",0,0,85175754,7393,"Atlanta, Ga.",33.749098700000005,-84.39018490000002,Atlanta,United States,North America,Georgia,GA,en,            eta 7 00 pm president trump delivers remarks at a make america great again macon  ga peacefulprotest votered maga livestream        live  pres  trump holds make america great again rally in macon  ga 10 16 20 ,"['', 'eta', '7', '00', 'pm', 'presid', 'trump', 'deliv', 'remark', 'make', 'america', 'great', 'macon', 'ga', 'peacefulprotest', 'voter', 'maga', 'livestream', 'live', 'pre', 'trump', 'hold', 'make', 'america', 'great', 'ralli', 'macon', 'ga', '10', '16', '20', '']",trump
2020-10-15 17:57:51,"#maga #DonaldTrump will follow #ronaldreagan’s lead, rolling up of his sleeves, in the final weeks of his presidency https://t.co/lt3gGssunh",0,0,16832519,3732,NYC,40.7127281,-74.0060152,New York,United States,North America,New York,NY,en,maga donaldtrump will follow ronaldreagan s lead  rolling up of his sleeves  in the final weeks of his presidency ,"['maga', 'donaldtrump', 'follow', 'ronaldreagan', 'lead', 'roll', 'sleev', 'final', 'week', 'presid', '']",trump
2020-10-15 01:50:32,What steps can be taken to ground #Trump’s personal jet? I don’t want the scumbag flying off to #Russia when he loses...,7,1,15843157,14090,"Chicago, IL ",41.87556160000001,-87.6244212,Chicago,United States,North America,Illinois,IL,en,what steps can be taken to ground trump s personal jet  i don t want the scumbag flying off to russia when he loses   ,"['step', 'taken', 'ground', 'trump', 'person', 'jet', 'want', 'scumbag', 'fli', 'russia', 'lose', '']",trump
2020-10-16 16:29:03,"@ReallyAmerican1 @CNNPolitics @MSNBC 
I really wish somebody would talk more about Social Security and #Trump cutting the payroll tax. Permanent? That will end Social Security and Medicare which will effect most all seniors regardless of party.
@ProjectLincoln",0,0,-2147483648,4,"Kentucky, USA",37.5726028,-85.1551411,,United States,North America,Kentucky,KY,en,    i really wish somebody would talk more about social security and trump cutting the payroll tax  permanent  that will end social security and medicare which will effect most all seniors regardless of party  ,"['', 'realli', 'wish', 'somebodi', 'would', 'talk', 'social', 'secur', 'trump', 'cut', 'payrol', 'tax', 'perman', 'end', 'social', 'secur', 'medicar', 'effect', 'senior', 'regardless', 'parti', '']",trump
2020-10-16 21:00:56,Leap Of Faith AQ147 https://t.co/5K8zqWJ1KP Common Sense for the Common Good #alaskaquinn #trump https://t.co/C8SlRj2Aec,0,0,300521299,11,"Hope Alaska, USA",64.44596130000001,-149.680909,,United States,North America,Alaska,AK,en,leap of faith aq147  common sense for the common good alaskaquinn trump ,"['leap', 'faith', 'aq147', 'common', 'sen', 'common', 'good', 'alaskaquinn', 'trump', '']",trump
2020-10-16 03:06:30,"@AriFleischer Ari, #JoeBiden is answering EVERY Q completely, in great detail, &amp;answering follow up Q’s; there is NO NEED TO INTERRUPT! #DonaldTrump is interrupting #SavannahGuthrie AND the audience, so he doesn’t have to answer their Q’s, like he always does. You KNOW this. #JoeBidenTownHall",0,0,-2147483648,261,"Santa Barbara, CA",34.4221319,-119.7026673,Santa Barbara,United States,North America,California,CA,en, ari  joebiden is answering every q completely  in great detail   amp answering follow up q s  there is no need to interrupt  donaldtrump is interrupting savannahguthrie and the audience  so he doesn t have to answer their q s  like he always does  you know this  joebidentownhall,"['', 'ari', 'joebiden', 'answer', 'everi', 'q', 'complet', 'great', 'detail', 'amp', 'answer', 'follow', 'q', 'need', 'interrupt', 'donaldtrump', 'interrupt', 'savannahguthri', 'audienc', 'answer', 'q', 'like', 'alway', 'know', 'joebidentownhal']",trump
2020-10-15 15:40:04,"🔽🔽🔽🔽🔽🔽🔽🔽🔽🔽🔽

#TrumpSupporters #FactsMatter #FoxNews is hurting America #BlacksForTrump #Trump2020 #TrumpIsARacist #AmericaFirst #TrumpIsNotAmerica #BlackVoicesForTrump #BLEXIT #Democrats #DomesticTerrorists #FourMoreYears #DonaldTrump #BidenCares #TrumpTrain #4MoreYear https://t.co/cchz5CuoD4 https://t.co/OFGA3ME6YO",0,0,903277232,124,omni-present mostly Charlotte,35.22720860000001,-80.84308270000002,Charlotte,United States,North America,North Carolina,NC,en,             trumpsupporters factsmatter foxnews is hurting america blacksfortrump trump2020 trumpisaracist americafirst trumpisnotamerica blackvoicesfortrump blexit democrats domesticterrorists fourmoreyears donaldtrump bidencares trumptrain 4moreyear  ,"['', 'trumpsupport', 'factsmatt', 'foxnew', 'hurt', 'america', 'blacksfortrump', 'trump2020', 'trumpisaracist', 'americafirst', 'trumpisnotamerica', 'blackvoicesfortrump', 'blexit', 'democrat', 'domesticterrorist', 'fourmoreyear', 'donaldtrump', 'bidencar', 'trumptrain', '4moreyear', '']",trump
2020-10-16 01:03:47,I’m watching @JoeBiden not #trump I already know what Trump is going to say and none of it is worth listening to. #VoteBidenHarris2020 #VoteBlueToSaveAmerica #VOTE #VoteBlueToEndThisNightmare https://t.co/66JpWDt0iC,6,1,532918386,8636,"Asheville, NC",35.60094979999999,-82.5540161,Asheville,United States,North America,North Carolina,NC,en,i m watching  not trump i already know what trump is going to say and none of it is worth listening to  votebidenharris2020 votebluetosaveamerica vote votebluetoendthisnightmare ,"['watch', 'trump', 'alreadi', 'know', 'trump', 'go', 'say', 'none', 'worth', 'listen', 'votebidenharris2020', 'votebluetosaveamerica', 'vote', 'votebluetoendthisnightmar', '']",trump
2020-10-18 23:24:31,"@Stef07134097 #trump knows what he's doing,  it's called taking advantage of the handicap ie. ignorance, lack of true Education and their appetite for violence. People need to wake up,  the Virus is out of control, Trump is out of control,  Everything is F#up https://t.co/Xw1vaYrjpb",1,1,-2147483648,7130,"Washington, DC",38.8949924,-77.0365581,Washington,United States,North America,District of Columbia,DC,en, trump knows what he s doing   it s called taking advantage of the handicap ie  ignorance  lack of true education and their appetite for violence  people need to wake up   the virus is out of control  trump is out of control   everything is fup ,"['', 'trump', 'know', 'call', 'take', 'advantag', 'handicap', 'ie', 'ignor', 'lack', 'true', 'educ', 'appetit', 'violenc', 'peopl', 'need', 'wake', 'viru', 'control', 'trump', 'control', 'everyth', 'fup', '']",trump
2020-10-18 19:09:46,"⁦@JoeBiden⁩ should get familiar with #RICO. If ⁦@RudyGiuliani⁩ took down the #Mafia bosses, including #Gotti, I am pretty sure the #BidenCrimeFamily is crapping their pants! #Trump #Trump2020 https://t.co/Nx9jWvn83e",1,0,-2147483648,186,"Michigan, USA",43.6211955,-84.6824346,,United States,North America,Michigan,MI,en,   should get familiar with rico  if    took down the mafia bosses  including gotti  i am pretty sure the bidencrimefamily is crapping their pants  trump trump2020 ,"['', 'get', 'familiar', 'rico', 'took', 'mafia', 'bos', 'includ', 'gotti', 'pretti', 'sure', 'bidencrimefamili', 'crap', 'pant', 'trump', 'trump2020', '']",trump
2020-10-19 10:57:15,#Trump and #Pence couldn’t manage their way out of a paper bag. https://t.co/dTVIGXsrlc,1,0,123853341,3318,"Washington, D.C.",38.8949924,-77.0365581,Washington,United States,North America,District of Columbia,DC,en,trump and pence couldn t manage their way out of a paper bag  ,"['trump', 'penc', 'manag', 'way', 'paper', 'bag', '']",trump
2020-10-17 18:43:59,"@davidmackau No mister president. Make a come back like you did after each #bankruptcy in your career.

#Trump #running again in 2024 if he loses against the worst candidate in history.",0,0,-2147483648,2444,"Algiers, Paris, Seattle",47.60621,-122.33207,,United States,North America,Washington,WA,en, no mister president  make a come back like you did after each bankruptcy in your career   trump running again in 2024 if he loses against the worst candidate in history ,"['', 'mister', 'presid', 'make', 'come', 'back', 'like', 'bankruptci', 'career', 'trump', 'run', '2024', 'lose', 'worst', 'candid', 'histori', '']",trump
2020-10-16 12:06:10,@SenSchumer Yea Chuck - he was being interrogated by Samantha - who I lost all respect for - interrogated #Trump about Covid and every other topic - including white supremacy. @GStephanopoulos - you sir are not a journalist! #Biden was never pushed. #TrumpTownHall #Trump2020Landslide @POTUS,2,1,-2147483648,185,"Michigan, USA",43.6211955,-84.6824346,,United States,North America,Michigan,MI,en, yea chuck   he was being interrogated by samantha   who i lost all respect for   interrogated trump about covid and every other topic   including white supremacy     you sir are not a journalist  biden was never pushed  trumptownhall trump2020landslide ,"['', 'yea', 'chuck', 'interrog', 'samantha', 'lost', 'respect', 'interrog', 'trump', 'covid', 'everi', 'topic', 'includ', 'white', 'supremaci', 'sir', 'journalist', 'biden', 'never', 'push', 'trumptownhal', 'trump2020landslid', '']",trump
2020-10-18 16:48:48,@TeamPelosi @MarthaLynneOwe1 #Trump Is today the day Trump’s health care plan becomes law ??  Asking for a friend....,0,0,-2147483648,50,Somewhere in New Jersey,40.0757384,-74.4041622,,United States,North America,New Jersey,NJ,en,  trump is today the day trump s health care plan becomes law     asking for a friend    ,"['', 'trump', 'today', 'day', 'trump', 'health', 'care', 'plan', 'becom', 'law', 'ask', 'friend', '']",trump
2020-10-16 16:45:31,#GOP Sen. Ben Sasse Says #Trump Coddles Dictators and Racists While Profiting from Presidency https://t.co/pO9Olcajko via @democracynow,0,0,731019727,10923,California by way of Belize,32.6698044,-116.9808571,Chula Vista,United States,North America,California,CA,en,gop sen  ben sasse says trump coddles dictators and racists while profiting from presidency  via ,"['gop', 'sen', 'ben', 'sas', 'say', 'trump', 'coddl', 'dictat', 'racist', 'profit', 'presid', 'via', '']",trump
2020-10-16 13:46:02,"@PolinTowers @seanhannity #Trump is a joke, a fool for ghouls like @SeanHannity",0,0,374658826,6248,"Wisconsin, USA",44.4308975,-89.6884637,,United States,North America,Wisconsin,WI,en,  trump is a joke  a fool for ghouls like ,"['', 'trump', 'joke', 'fool', 'ghoul', 'like', '']",trump
2020-10-16 04:40:33,"Enjoy putting down Mister Rogers for now, #Trump fans. On November 3rd, we'll be turning this country into Mr. Biden's neighborhood...",0,0,398431271,202,Seattle,47.6038321,-122.3300624,Seattle,United States,North America,Washington,WA,en,enjoy putting down mister rogers for now  trump fans  on november 3rd  we ll be turning this country into mr  biden s neighborhood   ,"['enjoy', 'put', 'mister', 'roger', 'trump', 'fan', 'novemb', '3rd', 'turn', 'countri', 'mr', 'biden', 'neighborhood', '']",trump
2020-10-18 22:56:01,"@missmaryvega What kind of a #WordSalad was THAT!?!

#Trump is just #Blabbering these days. https://t.co/4qObMb7VOK",0,0,32824198,1724,"Anderson, Indiana USA",40.3270127,-86.1746933,,United States,North America,Indiana,IN,en, what kind of a wordsalad was that     trump is just blabbering these days  ,"['', 'kind', 'wordsalad', 'trump', 'blabber', 'day', '']",trump
2020-10-16 10:45:09,🤔 #StarTrek #StarTrekDiscovery #CBSallaccess #Discovery  #DiscoverySeason3 #FridayVibes #FridayThoughts #fridaymorning #TownHall #TownHalls #townhalltrump #BidenTownHall #BidenWonTheDebate #Trump #TrumpTownHall #TrumpIsALaughingStock https://t.co/saB0ZGMpdV,0,0,101508321,1389,"Dearborn, MI",42.3222599,-83.1763145,Dearborn,United States,North America,Michigan,MI,en,  startrek startrekdiscovery cbsallaccess discovery  discoveryseason3 fridayvibes fridaythoughts fridaymorning townhall townhalls townhalltrump bidentownhall bidenwonthedebate trump trumptownhall trumpisalaughingstock ,"['', 'startrek', 'startrekdiscoveri', 'cbsallaccess', 'discoveri', 'discoveryseason3', 'fridayvib', 'fridaythought', 'fridaymorn', 'townhal', 'townhal', 'townhalltrump', 'bidentownhal', 'bidenwonthedeb', 'trump', 'trumptownhal', 'trumpisalaughingstock', '']",trump
2020-10-18 13:58:03,"@FromaHarrop 
Enjoyedyour Commentary on @ProjectLincoln. I have donated to it on a few occasions to keep hammering #Trump on his deceit, corruption and incompetence. Unfortunately, it still hasn’t  called out #Trump for his treasonous allegiance to #PUTIN. So, I stopped giving.",0,1,-2147483648,19,"Port St Lucie, FL",27.2939333,-80.35032829999999,Port St. Lucie,United States,North America,Florida,FL,en,  enjoyedyour commentary on   i have donated to it on a few occasions to keep hammering trump on his deceit  corruption and incompetence  unfortunately  it still hasn t  called out trump for his treasonous allegiance to putin  so  i stopped giving ,"['', 'enjoyedyour', 'commentari', 'donat', 'occas', 'keep', 'hammer', 'trump', 'deceit', 'corrupt', 'incompet', 'unfortun', 'still', 'call', 'trump', 'treason', 'allegi', 'putin', 'stop', 'give', '']",trump
2020-10-19 01:11:56,"@LaraLeaTrump #Trump, the family, and his sycophants make every corrupt GOP politician and political appointee look like amateurs.  #TraitorInChief #GrifterInChief #VOTE #BidenHarris ⚖ 🦅🇺🇸 Vote out the Trump devastation!‼️ #MAGA https://t.co/Yp7y7hkUIg",0,0,-2147483648,1364,"SAN FRANCISCO, CA",37.7790262,-122.4199061,San Francisco,United States,North America,California,CA,en, trump  the family  and his sycophants make every corrupt gop politician and political appointee look like amateurs   traitorinchief grifterinchief vote bidenharris       vote out the trump devastation    maga ,"['', 'trump', 'famili', 'sycoph', 'make', 'everi', 'corrupt', 'gop', 'politician', 'polit', 'appointe', 'look', 'like', 'amateur', 'traitorinchief', 'grifterinchief', 'vote', 'bidenharri', 'vote', 'trump', 'devast', 'maga', '']",trump
2020-10-17 04:32:54,"This documentary is a must see and make sure to have tissues on hand. 

@realDonaldTrump - you will never be loved, respected, admired and valued as Barack Obama is. You represent nothing but corruption, shame, lies and loss for America. 

#TrumpIsNotAmerica #trump #VoteHimOut https://t.co/IiQ0SrNcCy",0,0,-2147483648,240,"Los Angeles, CA",34.0536909,-118.242766,Los Angeles,United States,North America,California,CA,en,this documentary is a must see and make sure to have tissues on hand       you will never be loved  respected  admired and valued as barack obama is  you represent nothing but corruption  shame  lies and loss for america    trumpisnotamerica trump votehimout ,"['documentari', 'must', 'see', 'make', 'sure', 'tissu', 'hand', 'never', 'love', 'respect', 'admir', 'valu', 'barack', 'obama', 'repres', 'noth', 'corrupt', 'shame', 'lie', 'loss', 'america', 'trumpisnotamerica', 'trump', 'votehimout', '']",trump
2020-10-16 01:00:24,@HunterJCullen @PattiUSBLUE Yup. This is not going well for #trump,1,0,268498395,590,"New York, NY",40.7127281,-74.0060152,New York,United States,North America,New York,NY,en,  yup  this is not going well for trump,"['', 'yup', 'go', 'well', 'trump']",trump
2020-10-19 18:30:42,"#Trump off to another #Superspreader Event ....this time in AZ.
He OWNs this #pandemic.. https://t.co/RjMAjGEiJ8",1,1,17100498,869,"New Jersey, USA",40.0757384,-74.4041622,,United States,North America,New Jersey,NJ,en,trump off to another superspreader event     this time in az  he owns this pandemic   ,"['trump', 'anoth', 'superspread', 'event', 'time', 'az', 'own', 'pandem', '']",trump
2020-10-16 02:45:48,@CNN Have @ChrisCuomo👎 or @jaketapper 👎 ever asked #MoscowMitchMcConnell how he blocked numerous @BarackObama nominees and has been the driving force on “packing federal courts” during the #Trump presidency? Including ramming through Senate rules changes to speed up confirmations.,1,1,1020800155,26,United States,39.7837304,-100.4458825,,United States,North America,,,en, have   or    ever asked moscowmitchmcconnell how he blocked numerous  nominees and has been the driving force on  packing federal courts  during the trump presidency  including ramming through senate rules changes to speed up confirmations ,"['', 'ever', 'ask', 'moscowmitchmcconnel', 'block', 'numer', 'nomine', 'drive', 'forc', 'pack', 'feder', 'court', 'trump', 'presid', 'includ', 'ram', 'senat', 'rule', 'chang', 'speed', 'confirm', '']",trump
2020-10-15 19:37:26,"@realDonaldTrump “It is going to take decades for people to measure the true extent of the rot, decay, &amp; corruption into which #trump has sunk the national government, &amp; the extent of the destruction he has wrought on the national character.” #trumplies @GOP @realDonaldTrump",0,0,352431177,1035,"Madison, WI / Little Rock, AR",36.2717407,-93.8663072,,United States,North America,Arkansas,AR,en,  it is going to take decades for people to measure the true extent of the rot  decay   amp  corruption into which trump has sunk the national government   amp  the extent of the destruction he has wrought on the national character   trumplies  ,"['', 'go', 'take', 'decad', 'peopl', 'measur', 'true', 'extent', 'rot', 'decay', 'amp', 'corrupt', 'trump', 'sunk', 'nation', 'govern', 'amp', 'extent', 'destruct', 'wrought', 'nation', 'charact', 'trumpli', '']",trump
2020-10-19 00:08:24,"Its SLEAZY that the #Trump campaign/supporters accuse #Biden's dead son (died of cancer &amp; faught for this country) who isn't alive to defend himself, in attempt to discredit #Biden. 

Regarding offspring who committed questionable/illegal activities…  the entire #Trump family!",0,0,-2147483648,11,"California, USA",36.7014631,-118.7559974,,United States,North America,California,CA,en,its sleazy that the trump campaign supporters accuse biden s dead son  died of cancer  amp  faught for this country  who isn t alive to defend himself  in attempt to discredit biden    regarding offspring who committed questionable illegal activities   the entire trump family ,"['sleazi', 'trump', 'campaign', 'support', 'accus', 'biden', 'dead', 'son', 'die', 'cancer', 'amp', 'faught', 'countri', 'aliv', 'defend', 'attempt', 'discredit', 'biden', 'regard', 'offspr', 'commit', 'question', 'illeg', 'activ', 'entir', 'trump', 'famili', '']",trump
